Time,HeartRate,steps,force
2024-10-23 00:25:00,80,0,0
2024-10-23 00:26:00,80,0,0
2024-10-23 00:27:00,80,0,0
2024-10-23 00:28:00,75,0,0
2024-10-23 00:29:00,83,0,0
2024-10-23 00:30:00,77,0,0
2024-10-23 00:31:00,82,0,0
2024-10-23 00:32:00,90,0,0
2024-10-23 00:33:00,77,0,0
2024-10-23 00:34:00,84,0,0
2024-10-23 00:35:00,78,0,0
2024-10-23 00:36:00,76,0,0
2024-10-23 00:37:00,83,0,0
2024-10-23 00:38:00,79,0,0
2024-10-23 00:39:00,82,0,0
2024-10-23 00:40:00,89,0,0
2024-10-23 00:41:00,80,0,0
2024-10-23 00:42:00,79,0,0
2024-10-23 00:43:00,82,0,0
2024-10-23 00:44:00,81,0,0
2024-10-23 00:45:00,81,0,0
2024-10-23 00:46:00,74,0,0
2024-10-23 00:47:00,75,0,0
2024-10-23 00:48:00,76,0,0
2024-10-23 00:49:00,86,0,0
2024-10-23 00:50:00,84,0,0
2024-10-23 00:51:00,86,0,0
2024-10-23 00:52:00,72,0,0
2024-10-23 00:53:00,84,0,0
2024-10-23 00:54:00,81,0,0
2024-10-23 00:55:00,91,0,0
2024-10-23 00:56:00,85,0,0
2024-10-23 00:57:00,80,0,0
2024-10-23 00:58:00,79,0,0
2024-10-23 00:59:00,82,0,0
2024-10-23 01:00:00,73,0,0
2024-10-23 01:01:00,73,0,0
2024-10-23 01:02:00,79,0,0
2024-10-23 01:03:00,83,0,0
2024-10-23 01:04:00,82,0,0
2024-10-23 01:05:00,81,0,0
2024-10-23 01:06:00,79,0,0
2024-10-23 01:07:00,85,0,0
2024-10-23 01:08:00,79,0,0
2024-10-23 01:09:00,76,0,0
2024-10-23 01:10:00,74,0,0
2024-10-23 01:11:00,78,0,0
2024-10-23 01:12:00,74,0,0
2024-10-23 01:13:00,76,0,0
2024-10-23 01:14:00,73,0,0
2024-10-23 01:15:00,85,0,0
2024-10-23 01:16:00,76,0,0
2024-10-23 01:17:00,77,0,0
2024-10-23 01:18:00,83,0,0
2024-10-23 01:19:00,73,0,0
2024-10-23 01:20:00,75,0,0
2024-10-23 01:21:00,89,0,0
2024-10-23 01:22:00,76,0,0
2024-10-23 01:23:00,83,0,0
2024-10-23 01:24:00,90,0,0
2024-10-23 01:25:00,83,0,0
2024-10-23 01:26:00,82,0,0
2024-10-23 01:27:00,91,0,0
2024-10-23 01:28:00,76,0,0
2024-10-23 01:29:00,71,0,0
2024-10-23 01:30:00,77,0,0
2024-10-23 01:31:00,76,0,0
2024-10-23 01:32:00,80,0,0
2024-10-23 01:33:00,77,0,0
2024-10-23 01:34:00,85,0,0
2024-10-23 01:35:00,83,0,0
2024-10-23 01:36:00,73,0,0
2024-10-23 01:37:00,84,0,0
2024-10-23 01:38:00,79,0,0
2024-10-23 01:39:00,68,0,0
2024-10-23 01:40:00,83,0,0
2024-10-23 01:41:00,72,0,0
2024-10-23 01:42:00,87,0,0
2024-10-23 01:43:00,80,0,0
2024-10-23 01:44:00,79,0,0
2024-10-23 01:45:00,84,0,0
2024-10-23 01:46:00,81,0,0
2024-10-23 01:47:00,85,0,0
2024-10-23 01:48:00,83,0,0
2024-10-23 01:49:00,78,0,0
2024-10-23 01:50:00,88,0,0
2024-10-23 01:51:00,68,0,0
2024-10-23 01:52:00,77,0,0
2024-10-23 01:53:00,75,0,0
2024-10-23 01:54:00,78,0,0
2024-10-23 01:55:00,81,0,0
2024-10-23 01:56:00,80,0,0
2024-10-23 01:57:00,86,0,0
2024-10-23 01:58:00,81,0,0
2024-10-23 01:59:00,84,0,0
2024-10-23 02:00:00,77,0,0
2024-10-23 02:01:00,76,0,0
2024-10-23 02:02:00,81,0,0
2024-10-23 02:03:00,80,0,0
2024-10-23 02:04:00,86,0,0
2024-10-23 02:05:00,78,0,0
2024-10-23 02:06:00,83,0,0
2024-10-23 02:07:00,81,0,0
2024-10-23 02:08:00,87,0,0
2024-10-23 02:09:00,80,0,0
2024-10-23 02:10:00,80,0,0
2024-10-23 02:11:00,86,0,0
2024-10-23 02:12:00,73,0,0
2024-10-23 02:13:00,83,0,0
2024-10-23 02:14:00,78,0,0
2024-10-23 02:15:00,77,0,0
2024-10-23 02:16:00,85,0,0
2024-10-23 02:17:00,78,0,0
2024-10-23 02:18:00,83,0,0
2024-10-23 02:19:00,89,0,0
2024-10-23 02:20:00,86,0,0
2024-10-23 02:21:00,93,0,0
2024-10-23 02:22:00,75,0,0
2024-10-23 02:23:00,71,0,0
2024-10-23 02:24:00,82,0,0
2024-10-23 02:25:00,86,0,0
2024-10-23 02:26:00,81,0,0
2024-10-23 02:27:00,67,0,0
2024-10-23 02:28:00,81,0,0
2024-10-23 02:29:00,80,0,0
2024-10-23 02:30:00,84,0,0
2024-10-23 02:31:00,73,0,0
2024-10-23 02:32:00,85,0,0
2024-10-23 02:33:00,73,0,0
2024-10-23 02:34:00,74,0,0
2024-10-23 02:35:00,67,0,0
2024-10-23 02:36:00,89,0,0
2024-10-23 02:37:00,68,0,0
2024-10-23 02:38:00,84,0,0
2024-10-23 02:39:00,79,0,0
2024-10-23 02:40:00,78,0,0
2024-10-23 02:41:00,87,0,0
2024-10-23 02:42:00,83,0,0
2024-10-23 02:43:00,83,0,0
2024-10-23 02:44:00,92,0,0
2024-10-23 02:45:00,87,0,0
2024-10-23 02:46:00,94,0,0
2024-10-23 02:47:00,74,0,0
2024-10-23 02:48:00,71,0,0
2024-10-23 02:49:00,80,0,0
2024-10-23 02:50:00,81,0,0
2024-10-23 02:51:00,81,0,0
2024-10-23 02:52:00,83,0,0
2024-10-23 02:53:00,81,0,0
2024-10-23 02:54:00,79,0,0
2024-10-23 02:55:00,83,0,0
2024-10-23 02:56:00,79,0,0
2024-10-23 02:57:00,83,0,0
2024-10-23 02:58:00,86,0,0
2024-10-23 02:59:00,69,0,0
2024-10-23 03:00:00,79,0,0
2024-10-23 03:01:00,83,0,0
2024-10-23 03:02:00,75,0,0
2024-10-23 03:03:00,88,0,0
2024-10-23 03:04:00,85,0,0
2024-10-23 03:05:00,82,0,0
2024-10-23 03:06:00,74,0,0
2024-10-23 03:07:00,76,0,0
2024-10-23 03:08:00,79,0,0
2024-10-23 03:09:00,85,0,0
2024-10-23 03:10:00,84,0,0
2024-10-23 03:11:00,88,0,0
2024-10-23 03:12:00,79,0,0
2024-10-23 03:13:00,75,0,0
2024-10-23 03:14:00,80,0,0
2024-10-23 03:15:00,73,0,0
2024-10-23 03:16:00,86,0,0
2024-10-23 03:17:00,75,0,0
2024-10-23 03:18:00,83,0,0
2024-10-23 03:19:00,85,0,0
2024-10-23 03:20:00,76,0,0
2024-10-23 03:21:00,75,0,0
2024-10-23 03:22:00,70,0,0
2024-10-23 03:23:00,80,0,0
2024-10-23 03:24:00,81,0,0
2024-10-23 03:25:00,80,0,0
2024-10-23 03:26:00,81,0,0
2024-10-23 03:27:00,79,0,0
2024-10-23 03:28:00,71,0,0
2024-10-23 03:29:00,77,0,0
2024-10-23 03:30:00,73,0,0
2024-10-23 03:31:00,79,0,0
2024-10-23 03:32:00,77,0,0
2024-10-23 03:33:00,75,0,0
2024-10-23 03:34:00,75,0,0
2024-10-23 03:35:00,76,0,0
2024-10-23 03:36:00,73,0,0
2024-10-23 03:37:00,82,0,0
2024-10-23 03:38:00,86,0,0
2024-10-23 03:39:00,77,0,0
2024-10-23 03:40:00,82,0,0
2024-10-23 03:41:00,85,0,0
2024-10-23 03:42:00,89,0,0
2024-10-23 03:43:00,75,0,0
2024-10-23 03:44:00,83,0,0
2024-10-23 03:45:00,77,0,0
2024-10-23 03:46:00,83,0,0
2024-10-23 03:47:00,80,0,0
2024-10-23 03:48:00,84,0,0
2024-10-23 03:49:00,73,0,0
2024-10-23 03:50:00,78,0,0
2024-10-23 03:51:00,83,0,0
2024-10-23 03:52:00,80,0,0
2024-10-23 03:53:00,78,0,0
2024-10-23 03:54:00,72,0,0
2024-10-23 03:55:00,80,0,0
2024-10-23 03:56:00,83,0,0
2024-10-23 03:57:00,84,0,0
2024-10-23 03:58:00,82,0,0
2024-10-23 03:59:00,80,0,0
2024-10-23 04:00:00,70,0,0
2024-10-23 04:01:00,88,0,0
2024-10-23 04:02:00,70,0,0
2024-10-23 04:03:00,77,0,0
2024-10-23 04:04:00,83,0,0
2024-10-23 04:05:00,83,0,0
2024-10-23 04:06:00,73,0,0
2024-10-23 04:07:00,81,0,0
2024-10-23 04:08:00,85,0,0
2024-10-23 04:09:00,82,0,0
2024-10-23 04:10:00,86,0,0
2024-10-23 04:11:00,81,0,0
2024-10-23 04:12:00,86,0,0
2024-10-23 04:13:00,77,0,0
2024-10-23 04:14:00,78,0,0
2024-10-23 04:15:00,83,0,0
2024-10-23 04:16:00,82,0,0
2024-10-23 04:17:00,86,0,0
2024-10-23 04:18:00,88,0,0
2024-10-23 04:19:00,68,0,0
2024-10-23 04:20:00,83,0,0
2024-10-23 04:21:00,72,0,0
2024-10-23 04:22:00,73,0,0
2024-10-23 04:23:00,74,0,0
2024-10-23 04:24:00,78,0,0
2024-10-23 04:25:00,79,0,0
2024-10-23 04:26:00,75,0,0
2024-10-23 04:27:00,86,0,0
2024-10-23 04:28:00,81,0,0
2024-10-23 04:29:00,73,0,0
2024-10-23 04:30:00,76,0,0
2024-10-23 04:31:00,79,0,0
2024-10-23 04:32:00,88,0,0
2024-10-23 04:33:00,76,0,0
2024-10-23 04:34:00,75,0,0
2024-10-23 04:35:00,92,0,0
2024-10-23 04:36:00,78,0,0
2024-10-23 04:37:00,78,0,0
2024-10-23 04:38:00,79,0,0
2024-10-23 04:39:00,77,0,0
2024-10-23 04:40:00,81,0,0
2024-10-23 04:41:00,80,0,0
2024-10-23 04:42:00,79,0,0
2024-10-23 04:43:00,81,0,0
2024-10-23 04:44:00,82,0,0
2024-10-23 04:45:00,68,0,0
2024-10-23 04:46:00,72,0,0
2024-10-23 04:47:00,82,0,0
2024-10-23 04:48:00,84,0,0
2024-10-23 04:49:00,73,0,0
2024-10-23 04:50:00,86,0,0
2024-10-23 04:51:00,75,0,0
2024-10-23 04:52:00,75,0,0
2024-10-23 04:53:00,77,0,0
2024-10-23 04:54:00,75,0,0
2024-10-23 04:55:00,80,0,0
2024-10-23 04:56:00,89,0,0
2024-10-23 04:57:00,78,0,0
2024-10-23 04:58:00,72,0,0
2024-10-23 04:59:00,84,0,0
2024-10-23 05:00:00,80,47,466
2024-10-23 05:01:00,84,0,523
2024-10-23 05:02:00,76,0,800
2024-10-23 05:03:00,82,0,907
2024-10-23 05:04:00,76,68,428
2024-10-23 05:05:00,77,63,613
2024-10-23 05:06:00,76,9,708
2024-10-23 05:07:00,81,0,338
2024-10-23 05:08:00,71,8,960
2024-10-23 05:09:00,72,0,451
2024-10-23 05:10:00,78,0,782
2024-10-23 05:11:00,78,1,435
2024-10-23 05:12:00,81,0,0
2024-10-23 05:13:00,70,2,933
2024-10-23 05:14:00,88,0,680
2024-10-23 05:15:00,84,16,267
2024-10-23 05:16:00,78,5,674
2024-10-23 05:17:00,86,0,485
2024-10-23 05:18:00,87,0,484
2024-10-23 05:19:00,70,4,1323
2024-10-23 05:20:00,82,11,482
2024-10-23 05:21:00,87,13,855
2024-10-23 05:22:00,79,0,721
2024-10-23 05:23:00,79,0,802
2024-10-23 05:24:00,77,4,740
2024-10-23 05:25:00,82,0,1423
2024-10-23 05:26:00,80,0,605
2024-10-23 05:27:00,79,0,325
2024-10-23 05:28:00,87,0,1273
2024-10-23 05:29:00,78,14,675
2024-10-23 05:30:00,76,8,1415
2024-10-23 05:31:00,89,0,419
2024-10-23 05:32:00,79,17,911
2024-10-23 05:33:00,78,0,546
2024-10-23 05:34:00,82,9,454
2024-10-23 05:35:00,81,58,696
2024-10-23 05:36:00,73,1,1002
2024-10-23 05:37:00,86,68,0
2024-10-23 05:38:00,81,5,0
2024-10-23 05:39:00,80,0,855
2024-10-23 05:40:00,81,0,494
2024-10-23 05:41:00,76,19,609
2024-10-23 05:42:00,79,6,305
2024-10-23 05:43:00,82,18,602
2024-10-23 05:44:00,83,0,966
2024-10-23 05:45:00,77,0,419
2024-10-23 05:46:00,81,0,775
2024-10-23 05:47:00,79,13,0
2024-10-23 05:48:00,84,37,643
2024-10-23 05:49:00,82,0,718
2024-10-23 05:50:00,82,0,501
2024-10-23 05:51:00,83,9,1078
2024-10-23 05:52:00,82,14,630
2024-10-23 05:53:00,74,39,605
2024-10-23 05:54:00,90,0,768
2024-10-23 05:55:00,78,0,974
2024-10-23 05:56:00,80,0,232
2024-10-23 05:57:00,80,0,310
2024-10-23 05:58:00,73,6,297
2024-10-23 05:59:00,77,0,549
2024-10-23 06:00:00,82,0,1129
2024-10-23 06:01:00,79,5,713
2024-10-23 06:02:00,79,0,751
2024-10-23 06:03:00,82,56,589
2024-10-23 06:04:00,76,19,812
2024-10-23 06:05:00,77,7,1061
2024-10-23 06:06:00,89,11,1393
2024-10-23 06:07:00,77,17,214
2024-10-23 06:08:00,79,0,526
2024-10-23 06:09:00,75,4,651
2024-10-23 06:10:00,87,17,751
2024-10-23 06:11:00,81,6,643
2024-10-23 06:12:00,84,10,0
2024-10-23 06:13:00,79,0,316
2024-10-23 06:14:00,80,0,213
2024-10-23 06:15:00,80,1,1042
2024-10-23 06:16:00,76,10,217
2024-10-23 06:17:00,71,10,625
2024-10-23 06:18:00,87,0,548
2024-10-23 06:19:00,84,0,965
2024-10-23 06:20:00,87,7,209
2024-10-23 06:21:00,73,18,956
2024-10-23 06:22:00,80,15,610
2024-10-23 06:23:00,82,3,778
2024-10-23 06:24:00,83,0,369
2024-10-23 06:25:00,87,0,382
2024-10-23 06:26:00,80,69,705
2024-10-23 06:27:00,88,33,1423
2024-10-23 06:28:00,70,15,554
2024-10-23 06:29:00,83,0,514
2024-10-23 06:30:00,75,10,1431
2024-10-23 06:31:00,83,15,804
2024-10-23 06:32:00,88,0,389
2024-10-23 06:33:00,77,62,647
2024-10-23 06:34:00,87,0,1026
2024-10-23 06:35:00,80,4,1224
2024-10-23 06:36:00,89,10,695
2024-10-23 06:37:00,83,0,990
2024-10-23 06:38:00,78,0,1120
2024-10-23 06:39:00,81,0,322
2024-10-23 06:40:00,76,0,685
2024-10-23 06:41:00,84,0,739
2024-10-23 06:42:00,76,14,519
2024-10-23 06:43:00,78,0,558
2024-10-23 06:44:00,66,0,1241
2024-10-23 06:45:00,76,12,235
2024-10-23 06:46:00,76,0,523
2024-10-23 06:47:00,86,0,655
2024-10-23 06:48:00,84,10,617
2024-10-23 06:49:00,82,7,1164
2024-10-23 06:50:00,81,0,601
2024-10-23 06:51:00,85,5,314
2024-10-23 06:52:00,80,18,795
2024-10-23 06:53:00,88,40,557
2024-10-23 06:54:00,82,0,1205
2024-10-23 06:55:00,78,11,647
2024-10-23 06:56:00,84,0,407
2024-10-23 06:57:00,80,0,1411
2024-10-23 06:58:00,85,12,574
2024-10-23 06:59:00,87,0,708
2024-10-23 07:00:00,72,5,0
2024-10-23 07:01:00,80,0,990
2024-10-23 07:02:00,84,0,784
2024-10-23 07:03:00,72,12,308
2024-10-23 07:04:00,78,0,269
2024-10-23 07:05:00,76,0,394
2024-10-23 07:06:00,84,0,323
2024-10-23 07:07:00,75,0,1120
2024-10-23 07:08:00,79,6,1378
2024-10-23 07:09:00,74,15,670
2024-10-23 07:10:00,86,0,1029
2024-10-23 07:11:00,82,5,277
2024-10-23 07:12:00,79,16,1158
2024-10-23 07:13:00,72,19,343
2024-10-23 07:14:00,80,12,1263
2024-10-23 07:15:00,84,2,1391
2024-10-23 07:16:00,80,0,250
2024-10-23 07:17:00,81,0,534
2024-10-23 07:18:00,81,13,775
2024-10-23 07:19:00,71,0,1142
2024-10-23 07:20:00,74,0,1472
2024-10-23 07:21:00,75,1,405
2024-10-23 07:22:00,83,8,684
2024-10-23 07:23:00,81,0,689
2024-10-23 07:24:00,77,0,672
2024-10-23 07:25:00,73,49,461
2024-10-23 07:26:00,84,0,0
2024-10-23 07:27:00,79,5,1010
2024-10-23 07:28:00,67,0,387
2024-10-23 07:29:00,74,4,1273
2024-10-23 07:30:00,90,0,302
2024-10-23 07:31:00,81,12,347
2024-10-23 07:32:00,73,0,781
2024-10-23 07:33:00,87,0,662
2024-10-23 07:34:00,80,4,457
2024-10-23 07:35:00,85,0,0
2024-10-23 07:36:00,76,56,1238
2024-10-23 07:37:00,89,0,555
2024-10-23 07:38:00,79,0,440
2024-10-23 07:39:00,78,0,1150
2024-10-23 07:40:00,76,42,873
2024-10-23 07:41:00,78,0,1184
2024-10-23 07:42:00,76,0,434
2024-10-23 07:43:00,90,0,951
2024-10-23 07:44:00,77,0,1166
2024-10-23 07:45:00,85,13,206
2024-10-23 07:46:00,84,64,333
2024-10-23 07:47:00,78,1,0
2024-10-23 07:48:00,75,17,290
2024-10-23 07:49:00,80,0,1250
2024-10-23 07:50:00,86,0,948
2024-10-23 07:51:00,83,0,761
2024-10-23 07:52:00,86,10,927
2024-10-23 07:53:00,86,1,0
2024-10-23 07:54:00,75,15,761
2024-10-23 07:55:00,80,14,397
2024-10-23 07:56:00,88,19,1014
2024-10-23 07:57:00,70,13,716
2024-10-23 07:58:00,80,0,0
2024-10-23 07:59:00,81,16,615
2024-10-23 08:00:00,85,5,0
2024-10-23 08:01:00,82,5,565
2024-10-23 08:02:00,74,10,697
2024-10-23 08:03:00,79,13,1157
2024-10-23 08:04:00,85,4,821
2024-10-23 08:05:00,88,65,1305
2024-10-23 08:06:00,84,0,604
2024-10-23 08:07:00,77,10,1324
2024-10-23 08:08:00,77,0,609
2024-10-23 08:09:00,77,15,478
2024-10-23 08:10:00,73,0,790
2024-10-23 08:11:00,77,0,694
2024-10-23 08:12:00,82,0,579
2024-10-23 08:13:00,87,0,266
2024-10-23 08:14:00,80,4,530
2024-10-23 08:15:00,81,0,576
2024-10-23 08:16:00,82,0,0
2024-10-23 08:17:00,82,11,300
2024-10-23 08:18:00,87,0,709
2024-10-23 08:19:00,85,0,740
2024-10-23 08:20:00,77,0,1062
2024-10-23 08:21:00,67,0,510
2024-10-23 08:22:00,73,0,713
2024-10-23 08:23:00,82,21,258
2024-10-23 08:24:00,81,12,1283
2024-10-23 08:25:00,83,0,405
2024-10-23 08:26:00,77,6,316
2024-10-23 08:27:00,85,8,1147
2024-10-23 08:28:00,85,17,400
2024-10-23 08:29:00,85,11,811
2024-10-23 08:30:00,75,3,722
2024-10-23 08:31:00,75,11,891
2024-10-23 08:32:00,79,55,259
2024-10-23 08:33:00,75,7,926
2024-10-23 08:34:00,79,0,231
2024-10-23 08:35:00,73,0,1178
2024-10-23 08:36:00,88,6,358
2024-10-23 08:37:00,76,13,744
2024-10-23 08:38:00,78,0,953
2024-10-23 08:39:00,74,0,306
2024-10-23 08:40:00,82,8,865
2024-10-23 08:41:00,86,17,570
2024-10-23 08:42:00,93,4,580
2024-10-23 08:43:00,74,1,646
2024-10-23 08:44:00,92,0,582
2024-10-23 08:45:00,86,12,847
2024-10-23 08:46:00,79,0,673
2024-10-23 08:47:00,78,12,788
2024-10-23 08:48:00,80,15,702
2024-10-23 08:49:00,82,19,704
2024-10-23 08:50:00,90,0,406
2024-10-23 08:51:00,78,19,380
2024-10-23 08:52:00,84,10,1018
2024-10-23 08:53:00,81,7,228
2024-10-23 08:54:00,84,13,674
2024-10-23 08:55:00,81,17,227
2024-10-23 08:56:00,86,33,239
2024-10-23 08:57:00,79,3,0
2024-10-23 08:58:00,85,3,387
2024-10-23 08:59:00,76,60,299
2024-10-23 09:00:00,77,0,442
2024-10-23 09:01:00,86,0,731
2024-10-23 09:02:00,75,0,725
2024-10-23 09:03:00,84,0,838
2024-10-23 09:04:00,79,0,1309
2024-10-23 09:05:00,73,0,777
2024-10-23 09:06:00,95,44,1155
2024-10-23 09:07:00,73,1,341
2024-10-23 09:08:00,80,19,755
2024-10-23 09:09:00,78,13,1264
2024-10-23 09:10:00,76,13,457
2024-10-23 09:11:00,85,12,0
2024-10-23 09:12:00,79,18,667
2024-10-23 09:13:00,77,12,1445
2024-10-23 09:14:00,86,0,528
2024-10-23 09:15:00,81,0,275
2024-10-23 09:16:00,75,7,907
2024-10-23 09:17:00,79,63,207
2024-10-23 09:18:00,69,17,700
2024-10-23 09:19:00,81,11,294
2024-10-23 09:20:00,80,0,218
2024-10-23 09:21:00,87,0,291
2024-10-23 09:22:00,82,0,561
2024-10-23 09:23:00,76,0,825
2024-10-23 09:24:00,75,0,673
2024-10-23 09:25:00,83,0,610
2024-10-23 09:26:00,71,0,644
2024-10-23 09:27:00,81,0,1090
2024-10-23 09:28:00,81,59,1327
2024-10-23 09:29:00,93,0,625
2024-10-23 09:30:00,73,11,622
2024-10-23 09:31:00,78,0,447
2024-10-23 09:32:00,88,0,340
2024-10-23 09:33:00,81,0,237
2024-10-23 09:34:00,83,0,914
2024-10-23 09:35:00,82,0,466
2024-10-23 09:36:00,79,6,217
2024-10-23 09:37:00,76,0,485
2024-10-23 09:38:00,80,4,666
2024-10-23 09:39:00,85,7,635
2024-10-23 09:40:00,79,2,270
2024-10-23 09:41:00,77,17,285
2024-10-23 09:42:00,76,14,728
2024-10-23 09:43:00,72,13,338
2024-10-23 09:44:00,76,0,674
2024-10-23 09:45:00,82,0,306
2024-10-23 09:46:00,75,13,547
2024-10-23 09:47:00,80,0,484
2024-10-23 09:48:00,77,0,416
2024-10-23 09:49:00,74,0,511
2024-10-23 09:50:00,81,0,475
2024-10-23 09:51:00,95,0,491
2024-10-23 09:52:00,68,12,451
2024-10-23 09:53:00,73,19,309
2024-10-23 09:54:00,78,7,475
2024-10-23 09:55:00,79,0,382
2024-10-23 09:56:00,80,14,380
2024-10-23 09:57:00,93,16,0
2024-10-23 09:58:00,89,0,1243
2024-10-23 09:59:00,80,11,1360
2024-10-23 10:00:00,82,0,307
2024-10-23 10:01:00,91,0,318
2024-10-23 10:02:00,78,19,272
2024-10-23 10:03:00,81,1,318
2024-10-23 10:04:00,79,0,876
2024-10-23 10:05:00,74,0,459
2024-10-23 10:06:00,71,0,876
2024-10-23 10:07:00,77,37,405
2024-10-23 10:08:00,84,16,1232
2024-10-23 10:09:00,82,10,653
2024-10-23 10:10:00,90,67,779
2024-10-23 10:11:00,84,3,1155
2024-10-23 10:12:00,84,22,1166
2024-10-23 10:13:00,80,0,947
2024-10-23 10:14:00,79,4,399
2024-10-23 10:15:00,80,0,437
2024-10-23 10:16:00,82,42,687
2024-10-23 10:17:00,78,2,1247
2024-10-23 10:18:00,81,16,799
2024-10-23 10:19:00,78,10,505
2024-10-23 10:20:00,81,0,223
2024-10-23 10:21:00,76,19,575
2024-10-23 10:22:00,83,16,555
2024-10-23 10:23:00,87,12,0
2024-10-23 10:24:00,77,0,622
2024-10-23 10:25:00,84,5,512
2024-10-23 10:26:00,78,0,278
2024-10-23 10:27:00,81,0,791
2024-10-23 10:28:00,83,3,236
2024-10-23 10:29:00,82,21,213
2024-10-23 10:30:00,82,0,732
2024-10-23 10:31:00,76,9,1158
2024-10-23 10:32:00,82,0,358
2024-10-23 10:33:00,76,0,840
2024-10-23 10:34:00,74,9,276
2024-10-23 10:35:00,76,0,515
2024-10-23 10:36:00,78,0,946
2024-10-23 10:37:00,84,0,0
2024-10-23 10:38:00,67,9,786
2024-10-23 10:39:00,81,1,1500
2024-10-23 10:40:00,80,18,574
2024-10-23 10:41:00,87,0,544
2024-10-23 10:42:00,77,0,210
2024-10-23 10:43:00,86,0,557
2024-10-23 10:44:00,85,13,1001
2024-10-23 10:45:00,79,10,891
2024-10-23 10:46:00,81,0,824
2024-10-23 10:47:00,76,9,0
2024-10-23 10:48:00,80,0,539
2024-10-23 10:49:00,75,11,707
2024-10-23 10:50:00,90,0,405
2024-10-23 10:51:00,69,2,766
2024-10-23 10:52:00,81,0,0
2024-10-23 10:53:00,86,8,584
2024-10-23 10:54:00,71,19,1350
2024-10-23 10:55:00,84,8,1043
2024-10-23 10:56:00,75,3,1100
2024-10-23 10:57:00,75,67,748
2024-10-23 10:58:00,83,0,367
2024-10-23 10:59:00,83,0,378
2024-10-23 11:00:00,84,0,704
2024-10-23 11:01:00,87,18,1265
2024-10-23 11:02:00,88,0,368
2024-10-23 11:03:00,74,0,422
2024-10-23 11:04:00,82,14,235
2024-10-23 11:05:00,83,17,815
2024-10-23 11:06:00,93,17,1245
2024-10-23 11:07:00,81,9,988
2024-10-23 11:08:00,69,0,1198
2024-10-23 11:09:00,73,0,0
2024-10-23 11:10:00,79,15,319
2024-10-23 11:11:00,76,12,221
2024-10-23 11:12:00,91,0,695
2024-10-23 11:13:00,74,7,997
2024-10-23 11:14:00,73,0,469
2024-10-23 11:15:00,76,0,1366
2024-10-23 11:16:00,77,17,584
2024-10-23 11:17:00,67,17,405
2024-10-23 11:18:00,86,6,662
2024-10-23 11:19:00,77,8,912
2024-10-23 11:20:00,80,0,785
2024-10-23 11:21:00,77,0,1182
2024-10-23 11:22:00,85,0,624
2024-10-23 11:23:00,82,0,818
2024-10-23 11:24:00,77,0,895
2024-10-23 11:25:00,75,13,919
2024-10-23 11:26:00,80,0,244
2024-10-23 11:27:00,70,70,433
2024-10-23 11:28:00,80,0,433
2024-10-23 11:29:00,80,0,275
2024-10-23 11:30:00,82,18,1359
2024-10-23 11:31:00,80,7,0
2024-10-23 11:32:00,73,0,774
2024-10-23 11:33:00,89,14,567
2024-10-23 11:34:00,84,0,570
2024-10-23 11:35:00,78,8,363
2024-10-23 11:36:00,78,0,819
2024-10-23 11:37:00,82,7,1053
2024-10-23 11:38:00,66,0,1210
2024-10-23 11:39:00,78,11,512
2024-10-23 11:40:00,78,0,1125
2024-10-23 11:41:00,82,1,439
2024-10-23 11:42:00,79,0,773
2024-10-23 11:43:00,74,0,738
2024-10-23 11:44:00,71,2,561
2024-10-23 11:45:00,78,0,493
2024-10-23 11:46:00,82,4,1235
2024-10-23 11:47:00,82,0,216
2024-10-23 11:48:00,81,3,265
2024-10-23 11:49:00,80,0,621
2024-10-23 11:50:00,82,8,252
2024-10-23 11:51:00,76,6,950
2024-10-23 11:52:00,86,0,493
2024-10-23 11:53:00,67,12,473
2024-10-23 11:54:00,72,0,223
2024-10-23 11:55:00,74,63,595
2024-10-23 11:56:00,88,32,595
2024-10-23 11:57:00,88,0,428
2024-10-23 11:58:00,85,0,404
2024-10-23 11:59:00,85,0,0
2024-10-23 12:00:00,80,1,585
2024-10-23 12:01:00,78,0,0
2024-10-23 12:02:00,86,4,264
2024-10-23 12:03:00,83,0,1220
2024-10-23 12:04:00,78,19,251
2024-10-23 12:05:00,84,16,320
2024-10-23 12:06:00,76,7,429
2024-10-23 12:07:00,79,0,906
2024-10-23 12:08:00,84,12,424
2024-10-23 12:09:00,79,0,1411
2024-10-23 12:10:00,75,0,0
2024-10-23 12:11:00,76,0,0
2024-10-23 12:12:00,81,0,355
2024-10-23 12:13:00,74,0,675
2024-10-23 12:14:00,67,0,623
2024-10-23 12:15:00,86,8,616
2024-10-23 12:16:00,77,5,679
2024-10-23 12:17:00,76,12,919
2024-10-23 12:18:00,76,0,678
2024-10-23 12:19:00,71,0,610
2024-10-23 12:20:00,78,29,218
2024-10-23 12:21:00,78,0,1463
2024-10-23 12:22:00,81,0,1024
2024-10-23 12:23:00,72,0,551
2024-10-23 12:24:00,76,19,623
2024-10-23 12:25:00,85,30,433
2024-10-23 12:26:00,78,0,946
2024-10-23 12:27:00,73,0,639
2024-10-23 12:28:00,74,0,578
2024-10-23 12:29:00,76,0,365
2024-10-23 12:30:00,86,13,450
2024-10-23 12:31:00,78,15,682
2024-10-23 12:32:00,79,15,862
2024-10-23 12:33:00,73,0,1262
2024-10-23 12:34:00,75,0,294
2024-10-23 12:35:00,89,3,512
2024-10-23 12:36:00,83,0,372
